TrialNumber,happy,emotion2,emotion3,emotion4,emotion5,emotion6,SubjectID,PhotoTrialNumber,GambleTrialNumber,Task,Partner,Condition,PhotoFilename,Feedback,FeedbackWait,PhotoResponseTime,RiskyGain,CertainAmount,GambleResponseTime,GambleChoice,SelectedPrice,GambleKey,futuresharingRating
,,,,,,,101,98.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_16.jpeg,liked,2.843822497,0.9798722080886364,,,,,,,
,,,,,,,101,99.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_12.jpeg,liked,3.546495948,0.7667529168538749,,,,,,,
,,,,,,,101,100.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_9.jpeg,did not like,1.672012706,1.0642824582755566,,,,,,,
,,,,,,,101,,96.0,Gamble,,,,,,,14.75592599,8.622037005,1.4184791250154376,1.0,14.75592599,1,
,,,,,,,101,,97.0,Gamble,,,,,,,21.33333333,5.333333333,1.2587443748489022,1.0,21.33333333,1,
,,,,,,,101,,98.0,Gamble,,,,,,,14.31194562,8.844027192,1.2095692078582942,1.0,14.31194562,1,
,,,,,,,101,,99.0,Gamble,,,,,,,29.551845,5.224077499,1.228187832981348,1.0,29.551845,1,
,,,,,,,101,,100.0,Gamble,,,,,,,16.90174672,7.549126638,1.570064667146653,0.0,7.549126638,9,
,,,,,,,101,101.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_20.jpeg,liked,4.942172136,0.9962689997628331,,,,,,,
,,,,,,,101,102.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_18.jpeg,did not like,2.50187214,0.8132693329825997,,,,,,,
,,,,,,,101,103.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_29.jpeg,liked,2.071164779,0.7937639998272061,,,,,,,
,,,,,,,101,104.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_8.jpeg,liked,5.336503566,1.5569517919793725,,,,,,,
,,,,,,,101,105.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_15.jpeg,did not like,2.642157193,1.939891875255853,,,,,,,
,,,,,,,101,,101.0,Gamble,,,,,,,19.78061316,6.109693419,1.4092010003514588,1.0,19.78061316,1,
,,,,,,,101,,102.0,Gamble,,,,,,,12.85039157,5.574804215,2.1856878749094903,1.0,12.85039157,1,
,,,,,,,101,,103.0,Gamble,,,,,,,15.3194242,8.3402879,1.409383499994874,1.0,15.3194242,1,
,,,,,,,101,,104.0,Gamble,,,,,,,18.89442261,10.55278869,1.5321008749306202,0.0,10.55278869,9,
,,,,,,,101,,105.0,Gamble,,,,,,,25.07793009,3.461034955,1.6659912499599159,1.0,25.07793009,1,
MidEmotion_Block4,3.5,3.2,3.4,3.0,2.2,1.8,101,,,,,,,,,,,,,,,,
,,,,,,,101,106.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_23.jpeg,liked,4.456234322,0.6159227918833494,,,,,,,
,,,,,,,101,107.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_25.jpeg,liked,4.438512181,0.3770377920009196,,,,,,,
,,,,,,,101,108.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_26.jpeg,liked,2.682944783,0.8061466249637306,,,,,,,
,,,,,,,101,109.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_27.jpeg,liked,4.51984296,0.5513085420243442,,,,,,,
,,,,,,,101,110.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_7.jpeg,liked,3.195382774,0.6558687500655651,,,,,,,
,,,,,,,101,,106.0,Gamble,,,,,,,18.2457877,10.87710615,1.4103213748894632,1.0,18.2457877,1,
,,,,,,,101,,107.0,Gamble,,,,,,,22.81240392,8.59379804,1.2879465841688216,1.0,22.81240392,1,
,,,,,,,101,,108.0,Gamble,,,,,,,24.18555836,7.907220819,1.317199916113168,1.0,24.18555836,1,
,,,,,,,101,,109.0,Gamble,,,,,,,17.65046003,7.174769986,1.2578461659140885,0.0,7.174769986,9,
,,,,,,,101,,110.0,Gamble,,,,,,,10.83678314,6.581608429,1.248958250042051,0.0,6.581608429,9,
,,,,,,,101,111.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_17.jpeg,liked,1.779333479,0.6453286246396601,,,,,,,
,,,,,,,101,112.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_11.jpeg,did not like,4.312468682,0.45716537488624454,,,,,,,
,,,,,,,101,113.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_3.jpeg,liked,4.940433059,0.3447903748601675,,,,,,,
,,,,,,,101,114.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_10.jpeg,did not like,2.7105123,0.4526179591193795,,,,,,,
,,,,,,,101,115.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_22.jpeg,liked,3.602308302,0.5731423329561949,,,,,,,
,,,,,,,101,,111.0,Gamble,,,,,,,11.65669969,6.171650157,1.3005050839856267,0.0,6.171650157,9,
,,,,,,,101,,112.0,Gamble,,,,,,,25.96028425,7.019857876,1.3671906250528991,1.0,25.96028425,1,
,,,,,,,101,,113.0,Gamble,,,,,,,20.0262823,1.986858849,1.2987824575975537,1.0,20.0262823,1,
,,,,,,,101,,114.0,Gamble,,,,,,,17.73034185,11.13482908,1.513014292344451,0.0,11.13482908,9,
,,,,,,,101,,115.0,Gamble,,,,,,,20.85617518,9.57191241,1.300845957826823,1.0,20.85617518,1,
,,,,,,,101,116.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_30.jpeg,liked,4.106391878,0.9578385842032731,,,,,,,
,,,,,,,101,117.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_1.jpeg,did not like,3.799433026,1.0458466252312064,,,,,,,
,,,,,,,101,118.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_13.jpeg,did not like,5.246980764,0.9977418747730553,,,,,,,
,,,,,,,101,119.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_14.jpeg,liked,3.30081769,0.6370649999007583,,,,,,,
,,,,,,,101,120.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_24.jpeg,did not like,1.661473164,0.8682073340751231,,,,,,,
,,,,,,,101,,116.0,Gamble,,,,,,,16.7994054,3.600297299,1.25929154176265,1.0,16.7994054,1,
,,,,,,,101,,117.0,Gamble,,,,,,,14.21375945,4.893120275,1.1441453751176596,1.0,14.21375945,1,
,,,,,,,101,,118.0,Gamble,,,,,,,15.18925149,4.405374253,1.278210625052452,1.0,15.18925149,1,
,,,,,,,101,,119.0,Gamble,,,,,,,16.05601166,7.971994168,1.2571270000189543,1.0,16.05601166,1,
,,,,,,,101,,120.0,Gamble,,,,,,,12.26541733,5.867291336,1.2856755829416215,0.0,5.867291336,9,
120,3.1,3.1,2.8,3.2,2.1,1.7,101,,,,,,,,,,,,,,,,2.9
