TrialNumber,happy,emotion2,emotion3,emotion4,emotion5,emotion6,SubjectID,PhotoTrialNumber,GambleTrialNumber,Task,Partner,Condition,PhotoFilename,Feedback,FeedbackWait,PhotoResponseTime,RiskyGain,CertainAmount,GambleResponseTime,GambleChoice,SelectedPrice,GambleKey,futuresharingRating
,,,,,,,101,97.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_19.jpeg,liked,3.562416326,0.4419427090001591,,,,,,,
,,,,,,,101,98.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_16.jpeg,liked,2.843822497,0.5806498329998249,,,,,,,
,,,,,,,101,99.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_12.jpeg,liked,3.546495948,0.5521600000001854,,,,,,,
,,,,,,,101,100.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_9.jpeg,did not like,1.672012706,0.37280562500018277,,,,,,,
,,,,,,,101,,96.0,Gamble,,,,,,,14.75592599,8.622037005,1.3062729160001254,0.0,8.622037005,9,
,,,,,,,101,,97.0,Gamble,,,,,,,21.33333333,5.333333333,1.4506316249999145,0.0,5.333333333,9,
,,,,,,,101,,98.0,Gamble,,,,,,,14.31194562,8.844027192,1.2660726249996515,1.0,14.31194562,1,
,,,,,,,101,,99.0,Gamble,,,,,,,29.551845,5.224077499,1.099246624999978,1.0,29.551845,1,
,,,,,,,101,,100.0,Gamble,,,,,,,16.90174672,7.549126638,1.3216808749998563,0.0,7.549126638,9,
,,,,,,,101,101.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_20.jpeg,liked,4.942172136,0.4870499999997264,,,,,,,
,,,,,,,101,102.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_18.jpeg,did not like,2.50187214,0.34380125000006956,,,,,,,
,,,,,,,101,103.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_29.jpeg,liked,2.071164779,0.4345434169999862,,,,,,,
,,,,,,,101,104.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_8.jpeg,liked,5.336503566,0.392697207999845,,,,,,,
,,,,,,,101,105.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_15.jpeg,did not like,2.642157193,0.4434236670003884,,,,,,,
,,,,,,,101,,101.0,Gamble,,,,,,,19.78061316,6.109693419,1.4576943749998463,1.0,19.78061316,1,
,,,,,,,101,,102.0,Gamble,,,,,,,12.85039157,5.574804215,1.2786199160000251,0.0,5.574804215,9,
,,,,,,,101,,103.0,Gamble,,,,,,,15.3194242,8.3402879,1.3302743340000234,1.0,15.3194242,1,
,,,,,,,101,,104.0,Gamble,,,,,,,18.89442261,10.55278869,1.2900034580002284,1.0,18.89442261,1,
,,,,,,,101,,105.0,Gamble,,,,,,,25.07793009,3.461034955,1.3628371659997356,0.0,3.461034955,9,
MidEmotion_Block4,2.2,2.8,2.2,2.8,2.1,2.8,101,,,,,,,,,,,,,,,,
,,,,,,,101,106.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_23.jpeg,liked,4.456234322,0.36950779199969475,,,,,,,
,,,,,,,101,107.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_25.jpeg,liked,4.438512181,0.33599550000008094,,,,,,,
,,,,,,,101,108.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_26.jpeg,liked,2.682944783,0.4015727500000139,,,,,,,
,,,,,,,101,109.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_27.jpeg,liked,4.51984296,0.31759004200011987,,,,,,,
,,,,,,,101,110.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_7.jpeg,liked,3.195382774,0.45846108300020205,,,,,,,
,,,,,,,101,,106.0,Gamble,,,,,,,18.2457877,10.87710615,1.3775504999998702,0.0,10.87710615,9,
,,,,,,,101,,107.0,Gamble,,,,,,,22.81240392,8.59379804,1.2244810839997626,0.0,8.59379804,9,
,,,,,,,101,,108.0,Gamble,,,,,,,24.18555836,7.907220819,1.2784234170003401,1.0,24.18555836,1,
,,,,,,,101,,109.0,Gamble,,,,,,,17.65046003,7.174769986,1.3378812500000095,0.0,7.174769986,9,
,,,,,,,101,,110.0,Gamble,,,,,,,10.83678314,6.581608429,1.3063272920003328,0.0,6.581608429,9,
,,,,,,,101,111.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_17.jpeg,liked,1.779333479,0.6162217090000013,,,,,,,
,,,,,,,101,112.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_11.jpeg,did not like,4.312468682,0.41588929099998495,,,,,,,
,,,,,,,101,113.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_3.jpeg,liked,4.940433059,0.38935933399989153,,,,,,,
,,,,,,,101,114.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_10.jpeg,did not like,2.7105123,0.4212292909996904,,,,,,,
,,,,,,,101,115.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_22.jpeg,liked,3.602308302,0.5613422919996083,,,,,,,
,,,,,,,101,,111.0,Gamble,,,,,,,11.65669969,6.171650157,1.378292207999948,0.0,6.171650157,9,
,,,,,,,101,,112.0,Gamble,,,,,,,25.96028425,7.019857876,1.34580991599978,1.0,25.96028425,1,
,,,,,,,101,,113.0,Gamble,,,,,,,20.0262823,1.986858849,1.5378317080003399,0.0,1.986858849,9,
,,,,,,,101,,114.0,Gamble,,,,,,,17.73034185,11.13482908,1.3475979579998238,1.0,17.73034185,1,
,,,,,,,101,,115.0,Gamble,,,,,,,20.85617518,9.57191241,1.3377071249997243,0.0,9.57191241,9,
,,,,,,,101,116.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_30.jpeg,liked,4.106391878,0.49509983300004023,,,,,,,
,,,,,,,101,117.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_1.jpeg,did not like,3.799433026,0.46113875000037297,,,,,,,
,,,,,,,101,118.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_13.jpeg,did not like,5.246980764,0.44552283399980297,,,,,,,
,,,,,,,101,119.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_14.jpeg,liked,3.30081769,0.48184762499977296,,,,,,,
,,,,,,,101,120.0,,PhotoShare,Charlie,Acc,Participant_Images/101/101_Images/101_Image_24.jpeg,did not like,1.661473164,0.56941525000002,,,,,,,
,,,,,,,101,,116.0,Gamble,,,,,,,16.7994054,3.600297299,1.3958115000000362,1.0,16.7994054,1,
,,,,,,,101,,117.0,Gamble,,,,,,,14.21375945,4.893120275,1.5202100419996896,0.0,4.893120275,9,
,,,,,,,101,,118.0,Gamble,,,,,,,15.18925149,4.405374253,1.5718149590002213,1.0,15.18925149,1,
,,,,,,,101,,119.0,Gamble,,,,,,,16.05601166,7.971994168,1.3626192080000692,0.0,7.971994168,9,
,,,,,,,101,,120.0,Gamble,,,,,,,12.26541733,5.867291336,1.5875961669999015,1.0,12.26541733,1,
120,2.2,2.7,2.8,2.6,2.5,2.4,101,,,,,,,,,,,,,,,,2.5
